,identifier,time,returns,position,captured_returns
232,ADM,2023-12-05,-0.0105530063355903,-1.0,0.0105530063355903
233,ADM,2023-12-06,0.0071778790321129,-1.0,-0.0071778790321129
234,ADM,2023-12-07,-0.000894748359368,-1.0,0.000894748359368
235,ADM,2023-12-08,0.0151402442860539,-1.0,-0.0151402442860539
236,ADM,2023-12-11,-0.0054498317303711,-1.0,0.0054498317303711
237,ADM,2023-12-12,0.0075409021907722,-1.0,-0.0075409021907722
238,ADM,2023-12-13,0.0128294786003121,-1.0,-0.0128294786003121
239,ADM,2023-12-14,-0.0072129572002165,-1.0,0.0072129572002165
240,ADM,2023-12-15,-0.0372215806990675,-1.0,0.0372215806990675
241,ADM,2023-12-18,0.0150300691506698,-1.0,-0.0150300691506698
242,ADM,2023-12-19,-0.0291595194366928,-1.0,0.0291595194366928
243,ADM,2023-12-20,0.0020741246373843,-1.0,-0.0020741246373843
244,ADM,2023-12-21,0.0044477494788649,-1.0,-0.0044477494788649
245,ADM,2023-12-22,0.0078358329932883,-1.0,-0.0078358329932883
246,ADM,2023-12-26,-0.0018358368679095,-1.0,0.0018358368679095
247,ADM,2023-12-27,0.0008507609040332,-1.0,-0.0008507609040332
248,ADM,2023-12-28,-0.0004317921980549,-1.0,0.0004317921980549
249,ALB,2023-01-03,0.0135354923777923,-1.0,-0.0135354923777923
250,ALB,2023-01-04,-0.0069260483200659,-1.0,0.0069260483200659
251,ALB,2023-01-05,0.0043730374254986,-1.0,-0.0043730374254986
252,ALB,2023-01-06,0.0033949025423276,-1.0,-0.0033949025423276
253,ALB,2023-01-09,-0.0001441699973073,-1.0,0.0001441699973073
254,ALB,2023-01-10,0.0185620724319244,-1.0,-0.0185620724319244
255,ALB,2023-01-11,0.0087732311771419,1.0,0.0087732311771419
256,ALB,2023-01-12,-0.0012590322742915,1.0,-0.0012590322742915
257,ALB,2023-01-13,0.0011014774346922,1.0,0.0011014774346922
258,ALB,2023-01-17,0.000969654842765,1.0,0.000969654842765
259,ALB,2023-01-18,-0.0063141599281316,1.0,-0.0063141599281316
260,ALB,2023-01-19,0.0129982730451669,1.0,0.0129982730451669
261,ALB,2023-01-20,0.0159565204077682,1.0,0.0159565204077682
262,ALB,2023-01-23,0.0048094972829739,1.0,0.0048094972829739
263,ALB,2023-01-24,0.0077680958078817,1.0,0.0077680958078817
264,ALB,2023-01-25,0.010131370983698,1.0,0.010131370983698
265,ALB,2023-01-26,0.002636774489793,1.0,0.002636774489793
